time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2018-03-19 17:22:55.745 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521479875381, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , ,1,417,3,108,352120832,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:23:55.752 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521479875381, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,353889048,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:27:32.861 UTC, ,125,3161557,1056,15704, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,22,8, , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , ,1,117, , , , , , , , , , , , , , , , , , , , , , , , ,1521480452617, , , , ,3145728, , , ,16,0, , , ,2, , , ,3, , , , ,16, ,4096,1, , , , ,21008852,27, , , , , , ,2,217,5,115,119334512,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:28:32.904 UTC, ,125,3204581,4768,55368,3360, ,4, ,83,1,0.01, , , , , , , ,4,4, , , ,2,2,4, ,60,59, , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521480452617, , , , ,3145728, , , ,61,0, , , ,1, , , ,3, , , , ,61,1, , , , , , ,15846,62, , , , , , , , , , ,313699816,4, , , , , , ,113, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23,11, , , , , , , 
2018-03-19 17:29:32.914 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521480452617, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,9,73810296,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:30:32.924 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521480452617, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,258089384,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
2018-03-19 17:31:32.932 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521480452617, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,267167112,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:32:32.942 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521480452617, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , ,1,376,3,102,350864240,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:33:58.222 UTC, ,125,3161557,1056,15704, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,22,8, , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , ,1,117, , , , , , , , , , , , , , , , , , , , , , , , ,1521480837913, , , , ,3145728, , , ,16,0, , , ,2, , , ,3, , , , ,16, ,4096,1, , , , ,21008852,27, , , , , , ,3,634,9,171,115124568,3, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:34:58.232 UTC, ,125,3204581,4768,55368,3360, ,4, ,83,1,0.01, , , , , , , ,4,4, , , ,2,2,4, ,60,59, , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521480837913, , , , ,3145728, , , ,61,0, , , ,1, , , ,3, , , , ,61,1, , , , , , ,15846,62, , , , , , , , ,5,42,227783232,2, , , , , , ,113, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23,11, , , , , , , 
2018-03-19 17:35:58.242 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521480837913, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,236609008,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:36:46.433 UTC, ,125,3161557,1056,15704, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,22,8, , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , ,1,117, , , , , , , , , , , , , , , , , , , , , , , , ,1521481006168, , , , ,3145728, , , ,16,0, , , ,2, , , ,3, , , , ,16, ,4096,1, , , , ,21008852,27, , , , , , ,2,219,5,106,122955904,3, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:37:46.443 UTC, ,125,3204581,4768,55368,3360, ,4, ,83,1,0.01, , , , , , , ,4,4, , , ,2,2,4, ,60,59, , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521481006168, , , , ,3145728, , , ,61,0, , , ,1, , , ,3, , , , ,61,1, , , , , , ,15846,62, , , , , , , , ,1,8,70692744,2, , , , , , ,113, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23,11, , , , , , , 
2018-03-19 17:38:46.451 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521481006168, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,80980072,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:39:46.460 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521481006168, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,264122096,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
2018-03-19 17:40:46.464 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521481006168, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,277481808,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:41:46.472 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521481006168, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , ,1,394,3,103,345608008,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:45:09.634 UTC, ,125,3161557,1056,15704, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,22,8, , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , ,1,117, , , , , , , , , , , , , , , , , , , , , , , , ,1521481509415, , , , ,3145728, , , ,16,0, , , ,2, , , ,3, , , , ,16, ,4096,1, , , , ,21008852,27, , , , , , ,2,203,5,110,119632184,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:46:09.646 UTC, ,125,3204581,4768,55368,3360, ,4, ,83,1,0.01, , , , , , , ,4,4, , , ,2,2,4, ,60,59, , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521481509415, , , , ,3145728, , , ,61,0, , , ,1, , , ,3, , , , ,61,1, , , , , , ,15846,62, , , , , , , , , , ,312522872,1, , , , , , ,113, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23,11, , , , , , , 
2018-03-19 17:47:09.655 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521481509415, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,6,73988784,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:48:09.661 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521481509415, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,255254640,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
2018-03-19 17:49:09.669 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521481509415, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,268684352,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:50:09.677 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521481509415, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , ,1,360,3,97,351225760,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:51:09.684 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521481509415, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,2,23,347660184,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:51:44.825 UTC, ,125,3161557,1056,15704, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,22,8, , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , ,1,117, , , , , , , , , , , , , , , , , , , , , , , , ,1521481904600, , , , ,3145728, , , ,16,0, , , ,2, , , ,3, , , , ,16, ,4096,1, , , , ,21008852,27, , , , , , ,2,200,5,97,118986280,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:52:44.835 UTC, ,125,3204581,4768,55368,3360, ,4, ,83,1,0.01, , , , , , , ,4,4, , , ,2,2,4, ,60,59, , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521481904600, , , , ,3145728, , , ,61,0, , , ,1, , , ,3, , , , ,61,1, , , , , , ,15846,62, , , , , , , , , , ,313444480,1, , , , , , ,113, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23,11, , , , , , , 
2018-03-19 17:53:44.845 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521481904600, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,7,73979168,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:54:44.854 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521481904600, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,258441576,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
2018-03-19 17:55:44.863 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521481904600, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,267555056,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 17:56:44.871 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521481904600, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , ,1,349,3,117,345981864,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 18:01:33.311 UTC, ,125,3161557,1056,15704, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,22,8, , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , ,1,117, , , , , , , , , , , , , , , , , , , , , , , , ,1521482492933, , , , ,3145728, , , ,16,0, , , ,2, , , ,3, , , , ,16, ,4096,1, , , , ,21008852,27, , , , , , ,2,329,5,107,119136088,4, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 18:02:33.320 UTC, ,125,3204581,4768,55368,3360, ,4, ,83,1,0.01, , , , , , , ,4,4, , , ,2,2,4, ,60,59, , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521482492933, , , , ,3145728, , , ,61,0, , , ,1, , , ,3, , , , ,61,1, , , , , , ,15846,62, , , , , , , , , , ,313361664,2, , , , , , ,113, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23,11, , , , , , , 
2018-03-19 18:36:23.135 UTC, ,125,3204581,4768,55368,3360, ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521482492933, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,7,73750696,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 18:36:47.471 UTC, ,125,3201221,4768,55368, , ,4, , , , , , , , , , , ,4,4, , , ,2,2,4, , , , , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521482492933, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,55,189580320,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , 
2018-03-19 18:36:47.522 UTC, ,125,3161557,1056,15704, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,22,8, , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , ,1,117, , , , , , , , , , , , , , , , , , , , , , , , ,1521484607486, , , , ,3145728, , , ,16,0, , , ,2, , , ,3, , , , ,16, ,4096,1, , , , ,21008852,27, , , , , , ,2,329,7,169,241308080,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 18:36:47.551 UTC, ,125,3201221,4768,55368, , ,4, ,83,1,0.01, , , , , , , ,4,4, , , ,2,2,4, ,60,59, , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484607486, , , , ,3145728, , , ,61,0, , , ,1, , , ,3, , , , ,61,1, , , , , , ,15846,62, , , , , , , , , , ,242345904,1, , , , , , ,113, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23, , , , , , , , 
2018-03-19 18:36:48.091 UTC, ,125,2112981,1056,15704, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,22,8, , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , ,2,117, , , , , , , , , , , , , , , , , , , , , , , , ,1521484608066, , , , ,2097150, , , ,16,0, , , ,2, , , ,3, , , , ,16, ,2048,1, , , ,1,119315,30, , , , , , ,4,804,9,191,182263384,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-19 18:36:48.271 UTC, ,589,2233373,5808,135632, , ,14, ,469, , , , , , , , , ,14,14, , , ,4,8,17, ,223,59, , , , , , , , , , , , , ,12837,2, ,7861, , , , , ,47,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608066, , , , ,2097150, , , ,59,5, ,16, ,3, , , ,3,39, , , ,59,1, , , , , , ,9702,62,24624,39, , , , , , , , ,238975344,1, , , , , , ,631, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,228, , ,23,23,23, , , , , , 
2018-03-19 18:36:48.349 UTC, ,125,3174525,3376,28672, , ,3, ,32,3,0.09, , , , , , , ,3,3, ,2, ,2,1,4, ,32,19, , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , ,1,472, , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , ,27,0, , , ,2, , , ,3, , , , ,27, ,4096,1, , , , ,21009676,38, , , , , , ,4,804,9,191,291489664,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2018-03-20 06:04:39.031 UTC, ,1469,3512165,5912,361608,3360, ,37, ,7976,9,0.00, , , , , , , ,37,13, , , ,8,31,14, ,610,61, , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , ,79,8, ,9, ,3,102, , ,3,3, , , ,79,1, , , , , , ,90200,82,555408,102, , , , ,1,214,6,89,399384528,20, , , , , , ,4273, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,26, ,2067, ,17,1339,4078,353, , , , , , 
2018-03-20 16:28:39.096 UTC, ,1469,3512165,5912,361608,3360, ,37, ,300, , , , , , , , , ,37,13, , , ,8,31,14, ,96, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,1, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9540,12, , , , , , , , ,411507720,10, , , , , , ,289, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,216,24,12, , , , , , 
2018-03-20 16:29:39.102 UTC, ,1469,3512165,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9540,12, , , , , , ,1,59,208615912,5, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
